flow_idx,flow_label,total_precision,share_observations,share_mass_balance,n_observations,sources,obs_min,obs_max,obs_spread_pct,determined_by,posterior_mean,posterior_sd,prior_mean,prior_sd,contraction,shift_in_prior_sd
116,die_cast -> consumer_durables,0.005931288808036338,0.02939522467918695,0.9706047753208131,1,USGS value 1,96.0,96.0,0.0,structure-determined,91.23428261800169,40.896134546618484,,,,
117,die_cast -> other_end_uses,0.12189603399569833,0.002407217357760995,0.997592782642239,1,USGS value 1,74.0,74.0,0.0,structure-determined,75.88179416248836,31.86340320436539,,,,
118,sand_cast -> transportation_auto,0.04214636179529034,0.0006509947685403544,0.9993490052314595,1,USGS value 1,242.0,242.0,0.0,structure-determined,207.17519180376127,28.708353796290098,,,,
119,sand_cast -> transportation_other,0.046124349684622284,0.01974874420349772,0.9802512557965022,1,USGS value 1,42.0,42.0,0.0,structure-determined,42.28470995151253,18.134016085415425,,,,
120,sand_cast -> machine_industry,0.10038888336086568,0.44461099372721563,0.5553890062727844,1,USGS value 1,6.0,6.0,0.0,structure-determined,5.969355528185447,2.5940457765321128,,,,
121,sand_cast -> electrical_equipment,0.07124984632307553,0.3523744536327343,0.6476255463672657,1,USGS value 1,8.0,8.0,0.0,structure-determined,8.04017221530273,3.4105045908686,,,,
122,sand_cast -> consumer_durables,0.05092393808124219,0.12325551899312966,0.8767444810068703,1,USGS value 1,16.0,16.0,0.0,structure-determined,16.008639177125474,6.9388559062033766,,,,
123,sand_cast -> other_end_uses,0.16763438836023778,0.04260128402229628,0.9573987159777037,1,USGS value 1,15.0,15.0,0.0,structure-determined,14.948523710963471,6.384989247133698,,,,
124,permanent_semi_permanent_mold_cast -> transportation_auto,0.01698295512240923,0.00040556530756455573,0.9995944346924354,1,USGS value 1,483.0,483.0,0.0,structure-determined,396.57223321629755,55.124826681067674,,,,
125,permanent_semi_permanent_mold_cast -> transportation_other,0.020398517665941803,0.016075838422232865,0.9839241615777671,1,USGS value 1,70.0,70.0,0.0,structure-determined,67.57784361192539,29.602284970513708,,,,
126,permanent_semi_permanent_mold_cast -> machine_industry,0.03557135832695094,0.13941928840610918,0.8605807115938907,1,USGS value 1,18.0,18.0,0.0,structure-determined,18.09226122263352,7.656192333650453,,,,
127,permanent_semi_permanent_mold_cast -> electrical_equipment,0.02378998841869857,0.11726046374185702,0.882739536258143,1,USGS value 1,24.0,24.0,0.0,structure-determined,23.763053236069656,10.40272042004649,,,,
128,permanent_semi_permanent_mold_cast -> consumer_durables,0.020201830623205245,0.03452193425463188,0.9654780657453682,1,USGS value 1,48.0,48.0,0.0,structure-determined,46.4145083178519,20.541476314098187,,,,
129,permanent_semi_permanent_mold_cast -> other_end_uses,0.1367400770567783,0.01016517049100892,0.9898348295089912,1,USGS value 1,34.0,34.0,0.0,structure-determined,33.32329874528047,14.413844948944634,,,,
130,other_cast -> other_end_uses,5.7546923514599815,3.957196700720191e-05,0.9999604280329928,1,USGS value 1,84.0,84.0,0.0,structure-determined,25.124414738026967,2.5183925552009945,,,,
131,import_mill_semifinished_products -> rolling,0.0005402347494653058,0.6119164173054074,0.38808358269459264,1,USGS value 1,1100.0,1100.0,0.0,observation-driven,1121.0125787984548,55.49087757935681,,,,
132,import_mill_semifinished_products -> extrusion,1.6077867136764512,0.9994012446927064,0.0005987553072935305,1,USGS value 1,0.0,0.0,0.0,observation-driven,0.43459470093552305,0.27691419238017895,,,,
133,import_mill_semifinished_products -> drawing,0.06673368378771885,0.1137751688354698,0.8862248311645302,1,USGS value 1,229.5269584770069,229.5269584770069,0.0,structure-determined,225.92044597655266,11.430277083800023,,,,
134,import_mill_semifinished_products -> other_milling_processes,1.6770654272656913,0.9581164912977949,0.04188350870220511,1,USGS value 1,0.0,0.0,0.0,observation-driven,0.4366677728008231,0.27565080954892107,,,,
135,import_mill_semifinished_products -> sheet_plate,1.607314084959047,0.9996951173918082,0.0003048826081918382,1,USGS value 1,0.0,0.0,0.0,observation-driven,0.43595304446303024,0.27833984870139805,,,,
136,import_mill_semifinished_products -> foil,0.033241111382159835,0.2863365142188271,0.7136634857811729,1,USGS value 1,205.0,205.0,0.0,structure-determined,205.7056237878614,10.391100768251528,,,,
