flow_idx,flow_label,source,value,coverage,frequency,spatial,sigma,relative_sigma
221,consumer_durables -> consumption_consumer_durables,USGS value 1,949.1801201058629,1.0,3.0,2.0,648.6064154056731,0.6833333333333335
222,container_packages -> export_finished_consumption,USGS value 1,0.0,1.0,1.0,3.0,0.7888888888888889,788888888.8888888
223,container_packages -> consumption_container_packages,USGS value 1,2129.160848,1.0,3.0,2.0,1454.926579466667,0.6833333333333335
224,other_end_uses -> export_finished_consumption,USGS value 1,0.0,1.0,1.0,3.0,0.7888888888888889,788888888.8888888
225,other_end_uses -> consumption_other_end_uses,USGS value 1,342.915552,1.0,3.0,2.0,234.32562720000004,0.6833333333333335
226,eol_scrap_building_construction -> eol_scrap_generated,Other literature,795.0,1.0,1.0,1.0,795.0,1.0
226,eol_scrap_building_construction -> eol_scrap_generated,USGS value 1,207.0,1.0,1.0,3.0,163.29999999999998,0.7888888888888889
227,eol_scrap_transportation_auto -> eol_scrap_generated,USGS value 1,1402.0,1.0,1.0,3.0,1106.0222222222221,0.7888888888888889
228,eol_scrap_transportation_other -> eol_scrap_generated,USGS value 1,441.0,1.0,1.0,3.0,347.9,0.7888888888888889
229,eol_scrap_machine_industry -> eol_scrap_generated,USGS value 1,224.0,1.0,1.0,3.0,176.7111111111111,0.7888888888888889
230,eol_scrap_electrical_equipment -> eol_scrap_generated,USGS value 1,287.0,1.0,1.0,3.0,226.4111111111111,0.7888888888888889
231,eol_scrap_consumer_durables -> eol_scrap_generated,USGS value 1,754.0,1.0,1.0,3.0,594.8222222222222,0.7888888888888889
232,eol_scrap_container_packages -> eol_scrap_generated,USGS value 1,1608.0,4.0,3.0,4.0,250.13333333333333,0.15555555555555556
233,eol_scrap_other_end_uses -> eol_scrap_generated,USGS value 1,247.0,1.0,1.0,3.0,194.85555555555555,0.7888888888888889
