node,flow_idx,n_out,target_share,source_share_sd,share_sigma,node_total_ref,tau_flow_units,share_dev_mean,share_dev_sd,share_dev_abs_mean,z_vs_tolerance
42,81,4,0.7017719331973818,0.12023303908653887,0.12023303908653887,1547.4251906366826,186.05163342931513,-0.0033175877661045495,0.059725342824473844,0.047551957019000196,-0.027592979361660185
42,82,4,0.1969062571734444,0.0979924172817161,0.0979924172817161,1547.4251906366826,151.6359349931089,-0.00879360593412507,0.055863943346923,0.04517073945040946,-0.08973761621620721
42,83,4,0.060047142081356475,0.026959987547354427,0.026959987547354427,1547.4251906366826,41.718563870027516,0.015517383550035393,0.01551313726123566,0.018048839851297478,0.5755708723076954
42,84,4,0.04127466754781737,0.022921332536417326,0.022921332536417326,1547.4251906366826,35.46904736981238,-0.0034061898498057505,0.014139541628631127,0.011679093710075564,-0.148603482995328
43,85,4,0.4763906019607825,0.17348441706153087,0.17348441706153087,142.53158996495944,24.72700979792413,-0.020849373294327896,0.10993784270385773,0.08984143658001877,-0.12018009252631094
43,86,4,0.46387981656661087,0.1743083583129198,0.1743083583129198,142.53158996495944,24.844447454522314,0.0016085635944602069,0.11021602092862212,0.08850047404606429,0.009228264267009505
43,87,4,0.019570637830447553,0.010253295917021937,0.02,142.53158996495944,2.850631799299189,0.008073996525042969,0.010043060313502765,0.010476520186743743,0.40369982625214845
43,88,4,0.04015894364215913,0.020517671443527105,0.020517671443527105,142.53158996495944,2.924416333224563,0.011166813174824677,0.015342601006507625,0.015400998885002955,0.5442534356571721
44,89,4,0.7647137690651337,0.10462886471229671,0.10462886471229671,1609.0357555661212,168.3515843863758,-0.00661044331585739,0.060528469983507804,0.04873791746043731,-0.06317992013040055
44,90,4,0.20530975294171577,0.09967823627103956,0.09967823627103956,1609.0357555661212,160.38584621187047,-0.005562955033142775,0.059590969504784534,0.047967353392617096,-0.05580912384942581
44,91,4,0.019144615585662272,0.012145167280557251,0.02,1609.0357555661212,32.18071511132243,0.008918772434545514,0.010545148073862882,0.011189072963434002,0.4459386217272757
44,92,4,0.01083186240748843,0.005987715494770833,0.02,1609.0357555661212,32.18071511132243,0.00325462591445446,0.005719465759407236,0.005245460332679773,0.16273129572272302
45,93,2,0.27582231129459495,0.13454427460152532,0.13454427460152532,95.05801773631563,12.789512041391514,0.001371637712234807,0.07688443153593172,0.061514209166123296,0.010194694023934756
