flow_idx,flow_label,total_precision,share_observations,share_mass_balance,n_observations,sources,obs_min,obs_max,obs_spread_pct,determined_by,posterior_mean,posterior_sd,prior_mean,prior_sd,contraction,shift_in_prior_sd
66,5xx -> permanent_semi_permanent_mold_cast,5.1326325016086916,0.021997028041231124,0.978002971958769,1,USGS value 1,29.76102679830564,29.76102679830564,0.0,structure-determined,29.83701016854694,2.5354963658930405,,,,
67,7xx -> permanent_semi_permanent_mold_cast,159.69590823456116,0.022086302218833856,0.9779136977811661,1,USGS value 1,5.324656551773534,5.324656551773534,0.0,structure-determined,5.3385924494841515,0.45442241286852053,,,,
68,other -> permanent_semi_permanent_mold_cast,0.1458103442246917,0.023857842901696045,0.976142157098304,1,USGS value 1,169.5470528729468,169.5470528729468,0.0,structure-determined,169.80858929199724,14.869649537734977,,,,
69,other -> other_cast,5.926444942575191,0.02699763543748977,0.9730023645625102,1,USGS value 1,25.0,25.0,0.0,structure-determined,25.102023086237086,2.488270477516956,,,,
70,cast_aluminum_ingot -> export_cast_aluminum_ingot,0.002418939749598157,0.42559276508219057,0.5744072349178093,1,USGS value 1,275.0,275.0,0.0,structure-determined,265.285595414863,31.10229805456378,,,,
71,wrought_aluminum_ingot -> export_wrought_aluminum_ingot,0.00010706499996345396,0.0,1.0,0,,,,,structure-determined,171.11800764201288,155.75103071818754,,,,
72,die_cast -> scrap_cast,0.03802416684775076,0.00012275197281808788,0.9998772480271818,1,USGS value 1,530.0,530.0,0.0,structure-determined,531.0336345906397,217.748640915995,,,,
73,scrap_cast -> die_cast,0.03802416684775076,0.00012275197281808788,0.9998772480271818,1,USGS value 1,530.0,530.0,0.0,structure-determined,530.8862298113429,217.61738631419635,,,,
74,sand_cast -> scrap_sand_cast,0.29903702826788775,0.00011297504065737896,0.9998870249593427,1,USGS value 1,197.0,197.0,0.0,structure-determined,198.96045279086763,80.93977783897692,,,,
75,scrap_sand_cast -> sand_cast,0.29903702826788775,0.00011297504065737896,0.9998870249593427,1,USGS value 1,197.0,197.0,0.0,structure-determined,198.98716297685064,80.90495673456424,,,,
76,permanent_semi_permanent_mold_cast -> scrap_semi_permanent_mold_cast,0.27388921901659524,0.00012334812063040498,0.9998766518793696,1,USGS value 1,197.0,197.0,0.0,structure-determined,197.2378371060283,80.59728694589323,,,,
77,scrap_semi_permanent_mold_cast -> permanent_semi_permanent_mold_cast,0.27388921901659524,0.00012334812063040498,0.9998766518793696,1,USGS value 1,197.0,197.0,0.0,structure-determined,197.25255651845015,80.65309943354225,,,,
78,other_cast -> scrap_other_cast,40.24690941018765,0.00011272222375930168,0.9998872777762408,1,USGS value 1,17.0,17.0,0.0,structure-determined,16.893007487680624,6.874599659732608,,,,
79,scrap_other_cast -> other_cast,40.24690941018765,0.00011272222375930168,0.9998872777762408,1,USGS value 1,17.0,17.0,0.0,structure-determined,16.893254115209928,6.870672378464681,,,,
80,die_cast -> export_cast_semifinished_products,0.24271183701518206,0.990030804696458,0.009969195303542093,1,USGS value 1,18.0,18.0,0.0,observation-driven,17.99021598205398,2.015975617488894,,,,
81,1xxx -> rolling,0.004256991997913544,0.0002472912237829838,0.9997527087762169,1,USGS value 1,1116.0,1116.0,0.0,structure-determined,1111.1305006581765,461.2299175010715,,,,
82,1xxx -> extrusion,0.005028938579098498,0.0034726616401628244,0.9965273383598371,1,USGS value 1,274.0,274.0,0.0,structure-determined,277.58895811419654,117.9723098527301,,,,
83,1xxx -> drawing,0.06727276960084284,0.0002416372802465079,0.9997583627197535,1,USGS value 1,284.0,284.0,0.0,structure-determined,83.667710244603,24.616715682127627,,,,
84,1xxx -> other_milling_processes,0.07594641782560456,0.005920319065243803,0.9940796809347563,1,USGS value 1,54.0,54.0,0.0,structure-determined,57.483750430983484,23.270437936172055,,,,
85,2xxx -> rolling,0.5303328899317534,0.00016610079214316129,0.9998338992078568,1,USGS value 1,122.0,122.0,0.0,structure-determined,70.40171044967684,31.256781278375392,,,,
86,2xxx -> extrusion,0.531112743470835,0.0002116438698361739,0.9997883561301638,1,USGS value 1,108.0,108.0,0.0,structure-determined,66.7624640290876,30.37179972761503,,,,
87,2xxx -> drawing,0.7389245321555724,0.19715024997391206,0.8028497500260879,1,USGS value 1,3.0,3.0,0.0,structure-determined,2.8814808016131095,1.30309492141525,,,,
88,2xxx -> other_milling_processes,0.63790544179428,0.057092770605846166,0.9429072293941537,1,USGS value 1,6.0,6.0,0.0,structure-determined,5.84179784711848,2.577832377632782,,,,
89,3xxx -> rolling,0.003651491935296609,6.146335747645721e-05,0.9999385366425236,1,USGS value 1,2417.0,2417.0,0.0,structure-determined,1386.3111139378386,512.1477396506765,,,,
90,3xxx -> extrusion,0.004417032956731636,0.0023160249511374933,0.9976839750488625,1,USGS value 1,358.0,358.0,0.0,structure-determined,350.4158168469949,152.78837034789288,,,,
