flow_idx,flow_label,total_precision,share_observations,share_mass_balance,n_observations,sources,obs_min,obs_max,obs_spread_pct,determined_by,posterior_mean,posterior_sd,prior_mean,prior_sd,contraction,shift_in_prior_sd
128,permanent_semi_permanent_mold_cast -> consumer_durables,0.02341293962532767,0.1465277578643293,0.8534722421356707,1,USGS value 1,48.0,48.0,0.0,structure-determined,46.263333092125485,15.668770912207844,,,,
129,permanent_semi_permanent_mold_cast -> other_end_uses,0.1431785628426971,0.04775540045371589,0.9522445995462842,1,USGS value 1,34.0,34.0,0.0,structure-determined,33.98970606061585,11.095599556076413,,,,
130,other_cast -> other_end_uses,5.680251140398852,0.000197211490055165,0.9998027885099448,1,USGS value 1,84.0,84.0,0.0,structure-determined,25.353782307240976,2.498663346489128,,,,
131,import_mill_semifinished_products -> rolling,0.0005301036894391105,0.6236110387129565,0.3763889612870433,1,USGS value 1,1100.0,1100.0,0.0,observation-driven,1155.5177159356897,54.85255289703238,,,,
132,import_mill_semifinished_products -> extrusion,7.905122640782777,0.999884214639909,0.00011578536009098501,1,USGS value 1,0.0,0.0,0.0,observation-driven,0.2802947403022084,0.20385265793128254,,,,
133,import_mill_semifinished_products -> drawing,0.07007586677970482,0.10834880093355513,0.8916511990664449,1,USGS value 1,229.5269584770069,229.5269584770069,0.0,structure-determined,219.05354864454188,11.069685013415462,,,,
134,import_mill_semifinished_products -> other_milling_processes,7.9735250704885905,0.9913065141747786,0.008693485825221503,1,USGS value 1,0.0,0.0,0.0,observation-driven,0.27813876945980953,0.20409215301041345,,,,
135,import_mill_semifinished_products -> sheet_plate,7.904649568314593,0.9999440550780245,5.594492197550905e-05,1,USGS value 1,0.0,0.0,0.0,observation-driven,0.2833375867408815,0.21047120212176743,,,,
136,import_mill_semifinished_products -> foil,0.032583599770331206,0.2921145615897882,0.7078854384102118,1,USGS value 1,205.0,205.0,0.0,structure-determined,206.46298734494584,10.249257293847558,,,,
137,import_mill_semifinished_products -> extruded_products,7.9058207510254075,0.999795921541233,0.00020407845876703373,1,USGS value 1,0.0,0.0,0.0,observation-driven,0.27830368058125243,0.20588953314637154,,,,
138,import_mill_semifinished_products -> wire,0.0482585771758771,0.08514836045720313,0.9148516395427969,1,USGS value 1,312.0,312.0,0.0,structure-determined,290.390960822176,14.773585733990961,,,,
139,import_mill_semifinished_products -> forging_impacts,8.377332481766995,0.9435231752487456,0.056476824751254255,1,USGS value 1,0.0,0.0,0.0,observation-driven,0.2809710167262296,0.20701360095577997,,,,
140,import_mill_semifinished_products -> powerder_paste,5.071150357830115,0.35056696258922754,0.6494330374107724,1,USGS value 1,15.0,15.0,0.0,structure-determined,15.014409759820264,0.7499633191140219,,,,
141,rolling -> scrap_rolling,0.0038754056282948985,0.0007967116966900394,0.99920328830331,1,USGS value 1,1600.0,1600.0,0.0,structure-determined,1638.5022393515894,318.97964073953,,,,
142,rolling -> sheet_plate,0.0006421384381433618,0.0006046324823146812,0.9993953675176853,1,USGS value 1,4512.0,4512.0,0.0,structure-determined,4812.9909551227665,124.38308006593262,,,,
143,rolling -> foil,0.023284832772394976,0.0008525630028277522,0.9991474369971722,1,USGS value 1,631.0,631.0,0.0,structure-determined,451.0215211707354,22.62400660310166,,,,
144,rolling -> export_milling_semifinished_products,0.00020592886566418579,0.031096605136514775,0.9689033948634852,1,USGS value 1,1111.0,1111.0,0.0,structure-determined,366.3053923441359,121.33509101467787,,,,
145,scrap_rolling -> forming_scrap_generated,0.005016461290832741,0.0006154898472202529,0.9993845101527796,1,USGS value 1,1600.0,1600.0,0.0,structure-determined,1644.1527484695785,318.692361075783,,,,
146,extrusion -> scrap_extrusion,0.020538209315354758,0.0007066152805956959,0.9992933847194043,1,USGS value 1,738.0,738.0,0.0,structure-determined,717.5950184689784,176.59669777562019,,,,
147,extrusion -> extruded_products,0.0025300284783972564,0.0005230347106465782,0.9994769652893535,1,USGS value 1,2444.0,2444.0,0.0,structure-determined,2477.4497838260063,53.769019725082636,,,,
