flow_idx,flow_label,source,value,coverage,frequency,spatial,sigma,relative_sigma
221,consumer_durables -> consumption_consumer_durables,USGS value 1,949.1801201058629,1.0,3.0,2.0,299.19430100643694,0.3152134085710387
222,container_packages -> export_finished_consumption,USGS value 1,0.0,1.0,1.0,3.0,0.35787152816982354,357871528.1698235
223,container_packages -> consumption_container_packages,USGS value 1,2129.160848,1.0,3.0,2.0,671.1400482940832,0.3152134085710387
224,other_end_uses -> export_finished_consumption,USGS value 1,0.0,1.0,1.0,3.0,0.35787152816982354,357871528.1698235
225,other_end_uses -> consumption_other_end_uses,USGS value 1,342.915552,1.0,3.0,2.0,108.09157999793926,0.3152134085710387
226,eol_scrap_building_construction -> eol_scrap_generated,Other literature,795.0,1.0,1.0,1.0,397.5,0.5
226,eol_scrap_building_construction -> eol_scrap_generated,USGS value 1,207.0,1.0,1.0,3.0,74.07940633115348,0.3578715281698236
227,eol_scrap_transportation_auto -> eol_scrap_generated,USGS value 1,1402.0,1.0,1.0,3.0,501.7358824940926,0.35787152816982354
228,eol_scrap_transportation_other -> eol_scrap_generated,USGS value 1,441.0,1.0,1.0,3.0,157.82134392289217,0.35787152816982354
229,eol_scrap_machine_industry -> eol_scrap_generated,USGS value 1,224.0,1.0,1.0,3.0,80.16322231004047,0.35787152816982354
230,eol_scrap_electrical_equipment -> eol_scrap_generated,USGS value 1,287.0,1.0,1.0,3.0,102.70912858473936,0.35787152816982354
231,eol_scrap_consumer_durables -> eol_scrap_generated,USGS value 1,754.0,1.0,1.0,3.0,269.83513224004696,0.35787152816982354
232,eol_scrap_container_packages -> eol_scrap_generated,USGS value 1,1608.0,4.0,3.0,4.0,78.10158755556952,0.04857063902709548
233,eol_scrap_other_end_uses -> eol_scrap_generated,USGS value 1,247.0,1.0,1.0,3.0,88.39426745794641,0.35787152816982354
