flow_idx,flow_label,total_precision,share_observations,share_mass_balance,n_observations,sources,obs_min,obs_max,obs_spread_pct,determined_by,posterior_mean,posterior_sd,prior_mean,prior_sd,contraction,shift_in_prior_sd
111,die_cast -> building_construction,0.011337329217976916,0.24433295084178397,0.755667049158216,1,USGS value 1,19.0,19.0,0.0,structure-determined,19.09500609538344,8.566006150539742,,,,
112,die_cast -> transportation_auto,0.003191753590069202,0.00031268171800923885,0.9996873182819909,1,USGS value 1,1001.0,1001.0,0.0,structure-determined,1080.5699369825052,133.51099402024082,,,,
113,die_cast -> transportation_other,0.006755379273931364,0.0063236438351159325,0.9936763561648841,1,USGS value 1,153.0,153.0,0.0,structure-determined,153.19317992223438,67.96104327591618,,,,
114,die_cast -> machine_industry,0.017819781683055553,0.04330047090337293,0.956699529096627,1,USGS value 1,36.0,36.0,0.0,structure-determined,36.341985184243846,15.766613330301395,,,,
115,die_cast -> electrical_equipment,0.007255127591257662,0.0623963563408673,0.9376036436591326,1,USGS value 1,47.0,47.0,0.0,structure-determined,47.47567651948718,20.82187270647098,,,,
116,die_cast -> consumer_durables,0.0058685898523438435,0.018489440764225172,0.9815105592357749,1,USGS value 1,96.0,96.0,0.0,structure-determined,93.77310054755645,42.62775909450353,,,,
117,die_cast -> other_end_uses,0.12191176659134899,0.001497927989937527,0.9985020720100626,1,USGS value 1,74.0,74.0,0.0,structure-determined,74.84051510934492,32.681218273058896,,,,
118,sand_cast -> transportation_auto,0.042058797220938866,0.0004059872728748851,0.9995940127271251,1,USGS value 1,242.0,242.0,0.0,structure-determined,208.11079002523584,29.970320455806284,,,,
119,sand_cast -> transportation_other,0.04613052038294973,0.012288901563005352,0.9877110984369946,1,USGS value 1,42.0,42.0,0.0,structure-determined,42.30719037959967,18.764998957419092,,,,
120,sand_cast -> machine_industry,0.08367692082004327,0.3319646266324384,0.6680353733675616,1,USGS value 1,6.0,6.0,0.0,structure-determined,6.023557494306149,2.621651689502996,,,,
121,sand_cast -> electrical_equipment,0.06127840036225663,0.2549838100803941,0.7450161899196058,1,USGS value 1,8.0,8.0,0.0,structure-determined,8.009952617277388,3.481156660010256,,,,
122,sand_cast -> consumer_durables,0.04851729920538094,0.08051251953379068,0.9194874804662093,1,USGS value 1,16.0,16.0,0.0,structure-determined,15.947861479260531,7.022696538483072,,,,
123,sand_cast -> other_end_uses,0.16502456228579507,0.026932017772890116,0.9730679822271099,1,USGS value 1,15.0,15.0,0.0,structure-determined,15.074775963798093,6.67041119714712,,,,
124,permanent_semi_permanent_mold_cast -> transportation_auto,0.016896892274599545,0.0002536874033703839,0.9997463125966296,1,USGS value 1,483.0,483.0,0.0,structure-determined,396.9915265684347,55.35779367281011,,,,
125,permanent_semi_permanent_mold_cast -> transportation_other,0.020618592452885134,0.009897942020989136,0.990102057979011,1,USGS value 1,70.0,70.0,0.0,structure-determined,69.1916082650287,31.739374297959554,,,,
126,permanent_semi_permanent_mold_cast -> machine_industry,0.033836446656670544,0.09121583552798859,0.9087841644720114,1,USGS value 1,18.0,18.0,0.0,structure-determined,18.348885084023287,7.979861728495873,,,,
127,permanent_semi_permanent_mold_cast -> electrical_equipment,0.02224039533468638,0.07806116235728291,0.921938837642717,1,USGS value 1,24.0,24.0,0.0,structure-determined,23.74628734519068,10.553379431261277,,,,
128,permanent_semi_permanent_mold_cast -> consumer_durables,0.019895960844477353,0.021814868915881164,0.9781851310841189,1,USGS value 1,48.0,48.0,0.0,structure-determined,46.71580785926521,21.156171022341418,,,,
129,permanent_semi_permanent_mold_cast -> other_end_uses,0.13629605360578345,0.006346859503476336,0.9936531404965235,1,USGS value 1,34.0,34.0,0.0,structure-determined,33.98969035476441,14.952176609589376,,,,
130,other_cast -> other_end_uses,5.761057240579494,2.460023396587787e-05,0.9999753997660341,1,USGS value 1,84.0,84.0,0.0,structure-determined,25.14134810649154,2.524387844301248,,,,
131,import_mill_semifinished_products -> rolling,0.0005489380671413302,0.6022145888300786,0.3977854111699214,1,USGS value 1,1100.0,1100.0,0.0,observation-driven,1109.689778196206,55.15067820228823,,,,
132,import_mill_semifinished_products -> extrusion,1.001013396417667,0.9989876295149558,0.0010123704850440755,1,USGS value 1,0.0,0.0,0.0,observation-driven,0.4624755291095917,0.2792980633326026,,,,
133,import_mill_semifinished_products -> drawing,0.05428050111326408,0.13987778270722737,0.8601222172927727,1,USGS value 1,229.5269584770069,229.5269584770069,0.0,structure-determined,227.63381296858196,11.659187763400286,,,,
134,import_mill_semifinished_products -> other_milling_processes,1.0726527522841505,0.9322681528300368,0.06773184716996317,1,USGS value 1,0.0,0.0,0.0,observation-driven,0.4568894435377562,0.28071608432260753,,,,
135,import_mill_semifinished_products -> sheet_plate,1.0005262850954426,0.9994739917348674,0.0005260082651326818,1,USGS value 1,0.0,0.0,0.0,observation-driven,0.46630507944170746,0.28331741502471214,,,,
136,import_mill_semifinished_products -> foil,0.033563754029408775,0.2835840101076765,0.7164159898923236,1,USGS value 1,205.0,205.0,0.0,structure-determined,204.99608228444006,10.22086512918768,,,,
137,import_mill_semifinished_products -> extruded_products,1.001991992396049,0.998011967749078,0.0019880322509220863,1,USGS value 1,0.0,0.0,0.0,observation-driven,0.4600167330524244,0.282954193943664,,,,
