flow_idx,from_node,to_node,from_node_name,to_node_name,value_1,value_2,value_3,value_4,year,map_estimate,posterior_mean,lower_bound,upper_bound
174,61,73,foil,electrical_equipment,,,,,2022,5.139702080082757,5.119687657893979,0.0,14410.098
175,61,74,foil,consumer_durables,,,,,2022,140.46423565623695,140.70037392315842,0.0,14410.098
176,61,75,foil,container_packages,,,,,2022,410.68968507340713,409.74814444004255,0.0,14410.098
177,61,76,foil,other_end_uses,,,,,2022,0.894088861519121,0.8906735247213866,0.0,14410.098
178,62,22,scrap_foil,fabrication_scrap_generated,,,,,2022,27.037807742945105,26.752609181983143,0.0,14410.098
179,63,64,extruded_products,scrap_extruded_products,,,,,2022,109.95377761463156,110.53606108097487,0.0,14410.098
180,63,69,extruded_products,building_construction,,,,,2022,622.9750041166416,606.5733733438894,0.0,14410.098
181,63,70,extruded_products,transportation_auto,,,,,2022,266.7923860723792,266.9518378784814,0.0,14410.098
182,63,71,extruded_products,transportation_other,,,,,2022,381.69343028345213,378.48354050221116,0.0,14410.098
183,63,72,extruded_products,machine_industry,,,,,2022,180.75448594333955,178.77247432124884,0.0,14410.098
184,63,73,extruded_products,electrical_equipment,,,,,2022,250.44259235037347,249.7694312823208,0.0,14410.098
185,63,74,extruded_products,consumer_durables,,,,,2022,275.98476747315334,276.9937248496256,0.0,14410.098
186,63,76,extruded_products,other_end_uses,,,,,2022,38.696120347252446,38.58053971928532,0.0,14410.098
187,64,22,scrap_extruded_products,fabrication_scrap_generated,,,,,2022,110.47815540117354,111.0831137474419,0.0,14410.098
188,65,69,wire,building_construction,,,,,2022,13.021328332266242,13.762238969898126,0.0,14410.098
189,65,71,wire,transportation_other,,,,,2022,10.867042298625258,10.824136720924027,0.0,14410.098
190,65,72,wire,machine_industry,,,,,2022,9.116974789934984,9.107115267720658,0.0,14410.098
191,65,73,wire,electrical_equipment,,,,,2022,383.2447284314862,383.7399615368329,0.0,14410.098
192,65,74,wire,consumer_durables,,,,,2022,10.150470147226688,10.1802739616623,0.0,14410.098
193,65,76,wire,other_end_uses,,,,,2022,5.756680258161223,5.779065303271372,0.0,14410.098
194,66,70,forging_impacts,transportation_auto,,,,,2022,29.586704213713958,29.39396513153114,0.0,14410.098
195,66,71,forging_impacts,transportation_other,,,,,2022,79.18940910606969,79.01063653921935,0.0,14410.098
196,66,72,forging_impacts,machine_industry,,,,,2022,4.463986389929314,4.503980997312219,0.0,14410.098
197,66,73,forging_impacts,electrical_equipment,,,,,2022,0.4379089455600864,0.43734460917343204,0.0,14410.098
198,66,74,forging_impacts,consumer_durables,,,,,2022,10.958778018927362,11.02332296587316,0.0,14410.098
199,66,75,forging_impacts,container_packages,,,,,2022,0.06027350689539036,0.08851791865061744,0.0,14410.098
200,66,76,forging_impacts,other_end_uses,,,,,2022,4.660634744518484,4.658971216031904,0.0,14410.098
201,67,76,powerder_paste,other_end_uses,,,,,2022,54.0135726615958,53.71180890816679,0.0,14410.098
202,68,69,import_finished_consumption,building_construction,,,,,2022,193.75062151558194,193.91733027890487,0.0,14410.098
203,68,70,import_finished_consumption,transportation_auto,,,,,2022,650.1059685547631,650.1443585455045,0.0,14410.098
204,68,71,import_finished_consumption,transportation_other,,,,,2022,224.98647965000364,224.7154579846187,0.0,14410.098
205,68,72,import_finished_consumption,machine_industry,,,,,2022,246.98656077956596,247.55700571865634,0.0,14410.098
206,68,73,import_finished_consumption,electrical_equipment,,,,,2022,511.4461921190464,509.48016329827965,0.0,14410.098
207,68,74,import_finished_consumption,consumer_durables,,,,,2022,929.4012295957002,930.1210226632953,0.0,14410.098
208,68,75,import_finished_consumption,container_packages,,,,,2022,0.5235812976960535,0.5517842108008838,0.0,14410.098
209,68,76,import_finished_consumption,other_end_uses,,,,,2022,0.185922594350308,0.3418214387602459,0.0,14410.098
210,69,100,building_construction,export_finished_consumption,,,,,2022,43.33863484987855,46.15341579379897,0.0,14410.098
211,69,101,building_construction,consumption_building_construction,1405.574107,,,,2022,833.7890891970767,925.9912952214887,281.1148214,2530.0333926
212,70,100,transportation_auto,export_finished_consumption,,,,,2022,1168.5083150242722,1162.698777692402,0.0,14410.098
213,70,102,transportation_auto,consumption_transportation_auto,1737.166733,,,,2022,1976.822482291084,1922.0815634707544,347.43334660000005,3126.9001194
214,71,100,transportation_other,export_finished_consumption,,,,,2022,258.4942697654559,266.8822471196972,0.0,14410.098
215,71,103,transportation_other,consumption_transportation_other,918.4631329,,,,2022,1297.7753040046464,1283.4947885728081,183.69262658,1653.2336392199998
216,72,100,machine_industry,export_finished_consumption,,,,,2022,99.23294298078143,111.93490204728774,0.0,14410.098
217,72,104,machine_industry,consumption_machine_industry,736.4747668,,,,2022,659.1466767461601,642.2809721558978,147.29495336,1325.65458024
218,73,100,electrical_equipment,export_finished_consumption,,,,,2022,491.8350754846842,501.1086184027805,0.0,14410.098
219,73,105,electrical_equipment,consumption_electrical_equipment,957.242923,,,,2022,909.555470052276,903.4332802785738,191.4485846,1723.0372614
220,74,100,consumer_durables,export_finished_consumption,,,,,2022,231.22070134259334,234.15995192062812,0.0,14410.098
