year,flow_idx,from_node,to_node,flow_median,flow_ci_lo,flow_ci_hi,nodealloc_median,nodealloc_ci_lo,nodealloc_ci_hi,abs_diff,rel_diff,flow_ci_width,nodealloc_ci_width,intervals_overlap,material
2017,70,cast_aluminum_ingot,export_cast_aluminum_ingot,268.0456032276519,215.02126225755575,319.6326155572077,273.42302986187536,178.5202163378384,415.15887484588586,5.377426634223468,0.0200616110448057,104.61135329965197,236.63865850804746,True,True
2017,71,wrought_aluminum_ingot,export_wrought_aluminum_ingot,127.41539403635718,4.339305819976244,565.3244010220968,125.05133771442146,18.702543805195027,797.0172235765017,-2.3640563219357205,-0.018553930157459247,560.9850952021205,778.3146797713067,True,True
2017,72,die_cast,scrap_cast,524.577067510417,153.88825989569415,909.3394441441163,532.3147822673949,332.0840107184622,816.1528624285424,7.73771475697788,0.014750386999760001,755.4511842484221,484.06885171008025,True,True
2017,73,scrap_cast,die_cast,524.6343352926698,155.0944813480661,909.5193334160183,554.8033007407319,354.3212740189188,863.8754925503249,30.168965448062067,0.05750474839057601,754.4248520679522,509.5542185314061,True,True
2017,74,sand_cast,scrap_sand_cast,197.4734347486338,56.091874155805186,336.6687410347671,175.99729894471875,104.70708392001785,283.96663860774515,-21.476135803915042,-0.1087545564356657,280.57686687896194,179.2595546877273,True,True
2017,75,scrap_sand_cast,sand_cast,197.38769580325402,56.51452827082063,336.63564810748517,182.5372827596583,112.31337055596472,299.4471926538968,-14.850413043595722,-0.0752347454240403,280.12111983666455,187.1338220979321,True,True
2017,76,permanent_semi_permanent_mold_cast,scrap_semi_permanent_mold_cast,197.0078394399283,55.890429053301425,336.14524062666845,179.46500024099726,101.40429010775097,294.97549432130313,-17.542839198931034,-0.08904640164981964,280.254811573367,193.57120421355216,True,True
2017,77,scrap_semi_permanent_mold_cast,permanent_semi_permanent_mold_cast,197.24222990712735,56.56544905789867,336.1073182108548,185.8720400137056,108.6129695962937,313.4261192234938,-11.370189893421752,-0.05764581904582742,279.54186915295617,204.81314962720012,True,True
2017,78,other_cast,scrap_other_cast,16.87102150294151,4.906961510696222,28.94648615483143,8.10600160963419,3.744336718563886,16.86505947555718,-8.76501989330732,-0.519531072364475,24.039524644135206,13.120722756993295,True,False
2017,79,scrap_other_cast,other_cast,16.8832582692878,4.920911406440916,28.999112329043847,8.143476215066304,3.8259362999417332,17.332432298053416,-8.739782054221497,-0.5176596788855599,24.07820092260293,13.506495998111681,True,False
